campaign_id,title,description,creator_id,creator_email,email_domain,goal,amount_raised,created_at,updates_count,donations_count,refunds_count,images_count,videos_count,payout_country,country,user_account_age_days,user_total_campaigns,payment_sources_count
C2675,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U321,user5795@gmail.com,gmail.com,22139,0,2025-05-01T10:15:12Z,5,121,17,2,1,SG,UK,1451,0,3
C2676,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U2690,user904@yahoo.com,yahoo.com,50710,8853,2025-10-25T10:15:12Z,1,0,20,2,1,UK,IN,1767,7,2
C2677,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U2639,user8702@protonmail.com,protonmail.com,10134,5053,2025-09-25T10:15:12Z,7,25,7,3,0,US,IN,483,0,3
C2678,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U2714,user2291@tempmail.com,tempmail.com,74367,29130,2025-03-12T10:15:12Z,0,15,4,5,0,JP,IN,689,11,1
C2679,EV Battery Monitor,A tech innovation project about ev battery monitor.,U2782,user3808@yahoo.com,yahoo.com,75338,53149,2025-05-22T10:15:12Z,7,131,29,3,0,IN,DE,1645,1,1
C2680,EV Battery Monitor,A tech innovation project about ev battery monitor.,U1551,user7332@yahoo.com,yahoo.com,75313,10266,2025-02-25T10:15:12Z,7,26,11,2,0,DE,UK,1041,9,1
C2681,EV Battery Monitor,A tech innovation project about ev battery monitor.,U1342,user5273@outlook.com,outlook.com,44651,14407,2025-11-19T10:15:12Z,8,99,2,2,1,JP,JP,1160,6,3
C2682,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U427,user7539@protonmail.com,protonmail.com,55455,0,2025-10-09T10:15:12Z,0,108,11,2,1,UK,UK,49,11,3
C2683,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U2090,user2619@protonmail.com,protonmail.com,29982,4449,2025-10-31T10:15:12Z,7,110,17,1,0,DE,DE,1050,11,3
C2684,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U2535,user9824@yahoo.com,yahoo.com,67883,23626,2025-01-15T10:15:12Z,0,92,3,4,0,SG,SG,1262,7,3
C2685,AR Training Simulator,A tech innovation project about ar training simulator.,U2415,user2240@yahoo.com,yahoo.com,30608,11404,2025-10-23T10:15:12Z,7,47,29,0,0,DE,IN,378,5,3
C2686,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U18,user5998@gmail.com,gmail.com,51688,9959,2025-08-23T10:15:12Z,5,88,10,1,0,US,IN,320,8,1
C2687,EV Battery Monitor,A tech innovation project about ev battery monitor.,U2335,user2488@outlook.com,outlook.com,18244,845,2025-01-14T10:15:12Z,7,144,9,0,0,CA,UK,33,8,2
C2688,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U1413,user272@outlook.com,outlook.com,85377,0,2025-11-24T10:15:12Z,5,24,19,2,0,CA,US,1236,10,1
C2689,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U1916,user1755@gmail.com,gmail.com,21431,7484,2025-09-06T10:15:12Z,4,36,17,3,1,CA,CA,1386,3,1
C2690,AR Training Simulator,A tech innovation project about ar training simulator.,U408,user709@protonmail.com,protonmail.com,53649,9263,2025-08-06T10:15:12Z,3,146,27,0,0,CA,DE,901,3,2
C2691,EV Battery Monitor,A tech innovation project about ev battery monitor.,U1868,user8409@yahoo.com,yahoo.com,32902,10648,2025-04-18T10:15:12Z,6,128,28,4,0,US,SG,1571,10,1
C2692,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U2762,user998@gmail.com,gmail.com,20546,3764,2025-03-23T10:15:12Z,5,27,26,1,1,JP,JP,1118,11,1
C2693,AR Training Simulator,A tech innovation project about ar training simulator.,U430,user1865@outlook.com,outlook.com,78590,8869,2024-12-31T10:15:12Z,7,52,3,1,1,UK,CA,1898,0,3
C2694,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U1580,user7056@yahoo.com,yahoo.com,37852,989,2025-10-24T10:15:12Z,6,76,20,5,1,UK,DE,1812,10,2
C2695,Wearable Health Patch,A tech innovation project about wearable health patch.,U2220,user949@outlook.com,outlook.com,59992,29758,2024-12-26T10:15:12Z,4,117,3,4,0,SG,SG,1204,6,1
C2696,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U990,user9529@yahoo.com,yahoo.com,15080,3928,2025-08-14T10:15:12Z,6,106,30,4,0,SG,DE,900,10,2
C2697,Robotics Automation Arm,A tech innovation project about robotics automation arm. limited time offer,U1744,user9400@protonmail.com,protonmail.com,13988,5776,2025-08-03T10:15:12Z,4,44,3,4,1,JP,CA,1032,1,3
C2698,Sustainable Water Purifier,A tech innovation project about sustainable water purifier. limited time offer,U1392,user1300@yahoo.com,yahoo.com,21949,11623,2025-05-22T10:15:12Z,4,147,12,0,0,SG,DE,658,0,2
C2699,AR Training Simulator,A tech innovation project about ar training simulator. urgent funding,U2758,user4522@gmail.com,gmail.com,81456,11823,2025-12-05T10:15:12Z,3,16,29,2,0,UK,CA,277,3,2
C2700,EV Battery Monitor,A tech innovation project about ev battery monitor.,U491,user8919@outlook.com,outlook.com,23784,4578,2025-08-16T10:15:12Z,0,55,26,5,0,SG,US,261,3,3
C2701,EV Battery Monitor,A tech innovation project about ev battery monitor.,U737,user2130@yahoo.com,yahoo.com,89910,13241,2025-07-06T10:15:12Z,4,71,21,5,1,DE,US,1977,7,3
C2702,AR Training Simulator,A tech innovation project about ar training simulator.,U182,user860@outlook.com,outlook.com,87808,16409,2025-04-13T10:15:12Z,8,148,21,2,0,JP,IN,1227,9,2
C2703,EV Battery Monitor,A tech innovation project about ev battery monitor.,U477,user7632@10minutemail.com,10minutemail.com,75611,26342,2025-09-21T10:15:12Z,3,63,0,3,0,US,UK,509,4,1
C2704,EV Battery Monitor,A tech innovation project about ev battery monitor. guaranteed profit,U1140,user9749@yahoo.com,yahoo.com,20921,3125,2024-12-13T10:15:12Z,4,134,19,1,1,DE,JP,992,11,2
C2705,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U680,user3130@gmail.com,gmail.com,12528,5655,2025-05-12T10:15:12Z,2,150,9,2,1,UK,IN,1608,3,1
C2706,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U1929,user1651@tempmail.com,tempmail.com,70774,29230,2025-02-19T10:15:12Z,7,128,12,1,1,IN,IN,1318,1,1
C2707,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U1050,user8565@gmail.com,gmail.com,82652,0,2025-03-11T10:15:12Z,6,81,0,0,1,UK,UK,37,2,1
C2708,EV Battery Monitor,A tech innovation project about ev battery monitor.,U704,user9757@outlook.com,outlook.com,86147,0,2025-05-08T10:15:12Z,0,10,2,4,0,JP,JP,177,10,2
C2709,AR Training Simulator,A tech innovation project about ar training simulator.,U2577,user5384@yahoo.com,yahoo.com,29256,2905,2025-12-08T10:15:12Z,1,6,17,4,0,US,IN,1267,1,3
C2710,EV Battery Monitor,A tech innovation project about ev battery monitor.,U1479,user742@protonmail.com,protonmail.com,45964,13930,2025-03-01T10:15:12Z,0,2,7,3,0,US,UK,1299,7,1
C2711,Low-Power Microcontroller,A tech innovation project about low-power microcontroller.,U1792,user8810@protonmail.com,protonmail.com,19895,10784,2025-08-13T10:15:12Z,4,124,4,2,1,SG,JP,1200,5,1
C2712,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U145,user6755@yahoo.com,yahoo.com,54114,838,2025-09-26T10:15:12Z,3,109,22,3,1,US,US,878,6,3
C2713,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U1579,user3284@protonmail.com,protonmail.com,44360,15956,2024-12-21T10:15:12Z,4,125,8,1,0,US,UK,1551,6,3
C2714,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U2374,user52@protonmail.com,protonmail.com,49625,9875,2025-09-25T10:15:12Z,4,120,29,3,0,CA,SG,1790,2,3
C2715,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U1854,user4335@outlook.com,outlook.com,17356,4059,2025-07-13T10:15:12Z,0,140,0,3,0,CA,SG,1643,1,2
C2716,AR Training Simulator,A tech innovation project about ar training simulator.,U2000,user9476@outlook.com,outlook.com,71568,6883,2025-08-09T10:15:12Z,6,15,26,3,0,CA,JP,26,4,1
C2717,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U588,user1781@protonmail.com,protonmail.com,22057,11800,2025-07-12T10:15:12Z,4,78,10,5,0,UK,UK,627,6,2
C2718,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U44,user2007@outlook.com,outlook.com,29035,11761,2025-08-12T10:15:12Z,5,74,20,1,0,JP,CA,823,5,2
C2719,Low-Power Microcontroller,A tech innovation project about low-power microcontroller.,U150,user5534@gmail.com,gmail.com,52094,9980,2025-07-29T10:15:12Z,8,149,21,2,1,DE,SG,1495,3,1
C2720,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U2985,user2950@protonmail.com,protonmail.com,47729,15016,2025-04-28T10:15:12Z,2,59,20,2,1,UK,UK,1645,10,2
C2721,AR Training Simulator,A tech innovation project about ar training simulator.,U1796,user7855@outlook.com,outlook.com,16397,5858,2025-10-24T10:15:12Z,2,44,15,1,0,SG,UK,1531,5,1
C2722,AR Training Simulator,A tech innovation project about ar training simulator.,U655,user5540@yahoo.com,yahoo.com,41051,12684,2025-01-07T10:15:12Z,2,14,1,4,0,DE,SG,473,12,3
C2723,AR Training Simulator,A tech innovation project about ar training simulator.,U1186,user622@outlook.com,outlook.com,67391,7562,2025-04-15T10:15:12Z,7,58,26,3,1,IN,UK,389,12,2
C2724,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U1379,user2923@protonmail.com,protonmail.com,5559,2657,2025-11-13T10:15:12Z,6,89,11,4,0,US,UK,197,11,3
C2725,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U505,user3949@yahoo.com,yahoo.com,60539,31343,2025-10-19T10:15:12Z,3,89,25,5,1,IN,UK,331,4,2
C2726,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U2183,user9555@protonmail.com,protonmail.com,54993,2938,2025-05-06T10:15:12Z,3,12,29,1,0,CA,US,1158,11,2
C2727,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U2025,user9972@protonmail.com,protonmail.com,44224,15130,2025-06-16T10:15:12Z,4,14,2,5,1,CA,UK,1070,7,3
C2728,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U1075,user5925@protonmail.com,protonmail.com,5561,3099,2025-01-16T10:15:12Z,8,69,2,5,1,IN,US,484,0,2
C2729,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U2484,user4500@protonmail.com,protonmail.com,44213,16646,2025-10-14T10:15:12Z,3,82,1,1,1,UK,US,1419,10,2
C2730,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U1820,user3708@outlook.com,outlook.com,86652,20459,2025-12-02T10:15:12Z,1,9,25,0,1,JP,IN,1759,8,3
C2731,AR Training Simulator,A tech innovation project about ar training simulator.,U639,user6724@gmail.com,gmail.com,29173,696,2024-12-28T10:15:12Z,0,90,10,3,1,DE,CA,1420,2,2
C2732,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U18,user2551@gmail.com,gmail.com,68431,19271,2025-09-19T10:15:12Z,5,25,15,5,0,IN,IN,1104,1,1
C2733,AR Training Simulator,A tech innovation project about ar training simulator.,U521,user7825@yahoo.com,yahoo.com,63409,18466,2024-12-12T10:15:12Z,3,48,8,4,1,IN,SG,1952,4,3
C2734,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U1303,user1959@outlook.com,outlook.com,53533,26576,2025-03-18T10:15:12Z,2,90,4,2,1,CA,UK,1955,7,3
C2735,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U2972,user7096@protonmail.com,protonmail.com,33227,12244,2024-12-30T10:15:12Z,6,136,13,4,1,SG,IN,1721,10,3
C2736,EV Battery Monitor,A tech innovation project about ev battery monitor.,U195,user7469@protonmail.com,protonmail.com,34256,13266,2025-09-04T10:15:12Z,2,118,16,1,1,UK,DE,55,6,3
C2737,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U2548,user6234@protonmail.com,protonmail.com,45045,11596,2025-11-05T10:15:12Z,0,131,7,5,0,DE,SG,135,6,2
C2738,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U1106,user4839@yahoo.com,yahoo.com,89283,13164,2025-04-21T10:15:12Z,0,126,24,3,0,SG,SG,1118,1,1
C2739,Robotics Automation Arm,A tech innovation project about robotics automation arm. guaranteed profit,U1925,user5477@protonmail.com,protonmail.com,52683,16953,2025-03-16T10:15:12Z,1,31,3,1,1,CA,CA,1992,9,1
C2740,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U944,user3030@protonmail.com,protonmail.com,38764,27299,2025-09-27T10:15:12Z,0,113,21,0,0,IN,US,1577,11,1
C2741,AR Training Simulator,A tech innovation project about ar training simulator.,U2419,user1361@yahoo.com,yahoo.com,12625,1472,2025-05-03T10:15:12Z,7,100,25,3,1,US,DE,1645,12,1
C2742,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U2319,user1809@gmail.com,gmail.com,75679,33146,2025-07-11T10:15:12Z,4,76,15,1,1,UK,UK,1694,11,2
C2743,Wearable Health Patch,A tech innovation project about wearable health patch.,U87,user3497@protonmail.com,protonmail.com,46046,20836,2025-04-26T10:15:12Z,7,126,23,3,0,SG,CA,88,12,1
C2744,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U2866,user4519@gmail.com,gmail.com,53948,19429,2025-12-11T10:15:12Z,6,43,12,4,0,US,US,468,0,2
C2745,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U549,user4912@protonmail.com,protonmail.com,89160,22450,2025-10-30T10:15:12Z,4,94,16,0,0,JP,US,1542,7,3
C2746,AI EdTech Assistant,A tech innovation project about ai edtech assistant. act now,U2948,user8210@protonmail.com,protonmail.com,33782,13091,2025-11-21T10:15:12Z,8,64,9,2,1,DE,SG,750,3,1
C2747,Wearable Health Patch,A tech innovation project about wearable health patch.,U863,user5746@gmail.com,gmail.com,85855,15065,2025-08-07T10:15:12Z,2,41,18,1,0,US,IN,842,10,2
C2748,Wearable Health Patch,A tech innovation project about wearable health patch.,U1564,user6422@protonmail.com,protonmail.com,51476,20740,2025-09-09T10:15:12Z,8,90,13,1,0,US,SG,1007,7,3
C2749,EV Battery Monitor,A tech innovation project about ev battery monitor.,U2744,user1287@outlook.com,outlook.com,49180,19468,2025-05-26T10:15:12Z,6,77,27,5,0,DE,IN,1808,7,3
C2750,Low-Power Microcontroller,A tech innovation project about low-power microcontroller.,U2603,user8941@gmail.com,gmail.com,49232,9721,2025-01-21T10:15:12Z,8,46,20,2,0,CA,UK,144,8,2
C2751,Sustainable Water Purifier,A tech innovation project about sustainable water purifier. limited time offer,U1917,user7042@protonmail.com,protonmail.com,44008,6077,2025-06-14T10:15:12Z,2,28,9,3,1,IN,JP,1027,0,3
C2752,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U1972,user3917@protonmail.com,protonmail.com,12188,2756,2025-05-12T10:15:12Z,3,109,17,3,1,SG,DE,1078,12,2
C2753,Low-Power Microcontroller,A tech innovation project about low-power microcontroller.,U2988,user3320@gmail.com,gmail.com,8341,789,2025-01-29T10:15:12Z,0,10,29,0,1,SG,UK,1872,1,3
C2754,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U2311,user3011@outlook.com,outlook.com,20737,0,2025-10-05T10:15:12Z,3,51,5,1,0,UK,JP,1934,1,1
C2755,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U2043,user8154@gmail.com,gmail.com,56383,7571,2025-03-26T10:15:12Z,0,138,9,5,0,US,US,1540,5,3
C2756,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U2363,user3430@yahoo.com,yahoo.com,24999,11346,2025-06-06T10:15:12Z,8,28,12,0,0,UK,CA,705,10,1
C2757,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U2772,user8732@gmail.com,gmail.com,85766,26179,2025-10-16T10:15:12Z,1,126,8,2,0,JP,CA,441,1,2
C2758,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U2038,user7876@gmail.com,gmail.com,25873,4851,2025-06-11T10:15:12Z,2,97,18,1,0,IN,US,1048,8,3
C2759,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U1995,user8605@tempmail.com,tempmail.com,87294,26794,2025-05-22T10:15:12Z,5,46,28,1,1,JP,IN,1608,11,1
C2760,AR Training Simulator,A tech innovation project about ar training simulator.,U351,user74@outlook.com,outlook.com,8770,548,2025-06-11T10:15:12Z,2,26,1,0,1,CA,DE,57,8,1
C2761,EV Battery Monitor,A tech innovation project about ev battery monitor. limited time offer,U2381,user6008@protonmail.com,protonmail.com,75848,27748,2025-03-14T10:15:12Z,2,68,22,3,1,CA,IN,1344,10,3
C2762,Wearable Health Patch,A tech innovation project about wearable health patch.,U1966,user287@protonmail.com,protonmail.com,36600,2042,2025-05-01T10:15:12Z,6,109,27,2,1,SG,CA,944,11,2
C2763,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U746,user1846@yahoo.com,yahoo.com,48305,15538,2025-08-18T10:15:12Z,1,135,0,5,1,IN,US,292,10,3
C2764,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U496,user6645@gmail.com,gmail.com,78231,21529,2025-06-02T10:15:12Z,3,98,24,0,0,JP,JP,1031,3,1
C2765,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U2500,user7462@outlook.com,outlook.com,67895,24853,2024-12-28T10:15:12Z,5,39,14,5,0,IN,UK,936,3,2
C2766,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U2164,user9442@yahoo.com,yahoo.com,12621,0,2025-06-20T10:15:12Z,7,145,30,0,0,SG,DE,343,11,3
C2767,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U1250,user6917@yahoo.com,yahoo.com,43991,22471,2025-03-01T10:15:12Z,6,125,21,5,0,DE,US,1080,12,1
C2768,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U2875,user7060@protonmail.com,protonmail.com,17879,0,2025-01-12T10:15:12Z,3,110,23,1,0,IN,DE,1875,0,2
C2769,Low-Power Microcontroller,A tech innovation project about low-power microcontroller.,U1555,user9398@gmail.com,gmail.com,55168,13902,2025-10-01T10:15:12Z,3,93,3,5,0,CA,DE,616,12,1
C2770,Wearable Health Patch,A tech innovation project about wearable health patch.,U4,user6101@outlook.com,outlook.com,36729,13251,2025-02-06T10:15:12Z,5,57,3,5,0,JP,UK,835,12,2
C2771,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U1202,user257@gmail.com,gmail.com,38941,14123,2025-09-29T10:15:12Z,8,68,26,4,1,DE,SG,1461,2,3
C2772,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U22,user3149@yahoo.com,yahoo.com,80793,4390,2025-02-24T10:15:12Z,2,76,20,0,1,SG,UK,84,0,1
C2773,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U926,user2733@outlook.com,outlook.com,67375,3617,2025-11-03T10:15:12Z,1,39,14,5,0,JP,IN,90,9,3
C2774,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U2465,user8263@gmail.com,gmail.com,57295,10313,2025-10-14T10:15:12Z,0,62,27,2,0,UK,CA,752,7,1
C2775,Wearable Health Patch,A tech innovation project about wearable health patch.,U1344,user1397@outlook.com,outlook.com,20699,2773,2025-07-02T10:15:12Z,0,144,19,0,0,CA,JP,34,3,3
C2776,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U1686,user6446@yahoo.com,yahoo.com,49708,16952,2025-03-30T10:15:12Z,0,25,1,5,0,UK,CA,1538,9,1
C2777,Sustainable Water Purifier,A tech innovation project about sustainable water purifier. act now,U2932,user9470@protonmail.com,protonmail.com,5905,202,2025-04-06T10:15:12Z,3,95,4,0,1,JP,US,1437,9,3
