campaign_id,title,description,creator_id,creator_email,email_domain,goal,amount_raised,created_at,updates_count,donations_count,refunds_count,images_count,videos_count,payout_country,country,user_account_age_days,user_total_campaigns,payment_sources_count,is_fraud
C006258,Energy Harvesting IoT Sensor,A tech innovation project focused on energy harvesting iot sensor aiming to improve real-world performance. act now,U002145,user10660@gmail.com,gmail.com,30052,10838,2024-04-19T10:34:39Z,1,30,0,1,1,AU,JP,1582,2,1,0
C006259,Robotics Arm for Precision Tasks,A tech innovation project focused on robotics arm for precision tasks aiming to improve real-world performance.,U007978,user14113@outlook.com,outlook.com,2000,333,2024-11-09T10:34:39Z,1,31,4,4,0,UK,US,828,3,2,0
C006260,AI-Powered Drone Navigation System,A tech innovation project focused on ai-powered drone navigation system aiming to improve real-world performance.,U002062,user17685@outlook.com,outlook.com,8608,6007,2025-08-19T10:34:39Z,0,54,1,4,1,IN,US,1422,3,2,0
C006261,Affordable Prosthetic Robotics,A tech innovation project focused on affordable prosthetic robotics aiming to improve real-world performance.,U005035,user3228@protonmail.com,protonmail.com,50137,8852,2025-04-11T10:34:39Z,2,3,0,3,0,SG,UK,842,1,1,0
C006262,Autonomous Inspection Rover,A tech innovation project focused on autonomous inspection rover aiming to improve real-world performance.,U007092,user7667@protonmail.com,protonmail.com,33780,22499,2024-03-21T10:34:39Z,0,28,1,0,0,US,DE,2487,4,1,0
C006263,Robotics Arm for Precision Tasks,A tech innovation project focused on robotics arm for precision tasks aiming to improve real-world performance.,U003651,user12115@hotmail.com,hotmail.com,2000,463,2024-06-27T10:34:39Z,1,9,0,5,0,AU,CA,418,0,1,0
C006264,Sustainable Water Purification Device,A tech innovation project focused on sustainable water purification device aiming to improve real-world performance.,U007029,user11621@hotmail.com,hotmail.com,33042,5454,2025-04-21T10:34:39Z,1,3,0,0,0,ZA,DE,339,3,2,0
C006265,Edge AI for Wildlife Monitoring,A tech innovation project focused on edge ai for wildlife monitoring aiming to improve real-world performance.,U007823,user19487@hotmail.com,hotmail.com,24980,7457,2023-12-17T10:34:39Z,4,5,0,4,0,ZA,US,1783,2,1,0
C006266,Sustainable Water Purification Device,A tech innovation project focused on sustainable water purification device aiming to improve real-world performance.,U005677,user1297@protonmail.com,protonmail.com,2000,565,2025-07-09T10:34:39Z,3,14,1,0,1,SG,SG,2726,0,2,0
C006267,Robotics Arm for Precision Tasks,A tech innovation project focused on robotics arm for precision tasks aiming to improve real-world performance.,U006625,user17986@protonmail.com,protonmail.com,10213,1615,2025-11-06T10:34:39Z,1,33,3,0,0,AU,US,192,1,3,0
C006268,Portable Edge AI Inference Module,A tech innovation project focused on portable edge ai inference module aiming to improve real-world performance. transfer immediately,U001808,user17676@gmail.com,gmail.com,33884,79,2023-12-11T10:34:39Z,7,1,0,4,0,IN,ZA,1007,3,1,1
C006269,AR Training Simulator for Engineers,A tech innovation project focused on ar training simulator for engineers aiming to improve real-world performance.,U004683,user7233@yahoo.com,yahoo.com,3730,2375,2024-02-13T10:34:39Z,2,8,0,2,0,US,IN,1033,3,2,0
C006270,Affordable Prosthetic Robotics,A tech innovation project focused on affordable prosthetic robotics aiming to improve real-world performance.,U000462,user4960@protonmail.com,protonmail.com,30608,5809,2025-05-27T10:34:39Z,0,30,0,2,0,ZA,UK,1579,2,1,0
C006271,AI-Powered Drone Navigation System,A tech innovation project focused on ai-powered drone navigation system aiming to improve real-world performance.,U003722,user8519@protonmail.com,protonmail.com,24146,3274,2024-05-10T10:34:39Z,2,2,0,5,0,SG,US,2381,2,1,0
C006272,Autonomous Inspection Rover,A tech innovation project focused on autonomous inspection rover aiming to improve real-world performance.,U001908,user10897@yahoo.com,yahoo.com,2000,642,2025-07-06T10:34:39Z,3,26,0,2,1,ZA,SG,1460,2,1,0
C006273,Edge AI for Wildlife Monitoring,A tech innovation project focused on edge ai for wildlife monitoring aiming to improve real-world performance.,U005445,user1189@gmail.com,gmail.com,9980,4285,2025-08-08T10:34:39Z,0,2,0,5,1,SG,JP,454,4,1,0
C006274,Blockchain Supply-Chain Tracker,A tech innovation project focused on blockchain supply-chain tracker aiming to improve real-world performance.,U002834,user6528@yahoo.com,yahoo.com,13079,3444,2025-10-23T10:34:39Z,3,19,0,4,0,DE,AU,2720,2,0,0
C006275,AI-Powered Drone Navigation System,A tech innovation project focused on ai-powered drone navigation system aiming to improve real-world performance.,U003682,user7446@outlook.com,outlook.com,24029,8681,2024-08-12T10:34:39Z,2,43,2,1,0,CA,UK,2676,1,1,1
C006276,Smart Home Energy Optimizer,A tech innovation project focused on smart home energy optimizer aiming to improve real-world performance. act now,U002054,user3178@gmail.com,gmail.com,30867,13054,2025-08-01T10:34:39Z,5,38,15,5,0,ZA,IN,1011,0,1,1
C006277,Next-Gen EV Battery Health Monitor,A tech innovation project focused on next-gen ev battery health monitor aiming to improve real-world performance.,U007703,user7955@hotmail.com,hotmail.com,17384,817,2024-01-06T10:34:39Z,4,12,2,0,0,AU,DE,500,1,1,0
C006278,Portable Edge AI Inference Module,A tech innovation project focused on portable edge ai inference module aiming to improve real-world performance.,U007616,user2550@protonmail.com,protonmail.com,20435,3614,2023-10-16T10:34:39Z,3,2,0,2,1,UK,AU,1066,2,1,0
C006279,Edge AI for Wildlife Monitoring,A tech innovation project focused on edge ai for wildlife monitoring aiming to improve real-world performance.,U006209,user15202@hotmail.com,hotmail.com,5781,1880,2025-03-17T10:34:39Z,1,5,2,2,0,US,CA,254,2,2,0
C006280,Next-Gen EV Battery Health Monitor,A tech innovation project focused on next-gen ev battery health monitor aiming to improve real-world performance.,U007180,user7182@protonmail.com,protonmail.com,10074,2415,2024-05-09T10:34:39Z,2,22,1,3,0,UK,DE,813,3,1,0
C006281,Portable Edge AI Inference Module,A tech innovation project focused on portable edge ai inference module aiming to improve real-world performance.,U004645,user9985@outlook.com,outlook.com,6076,74,2025-10-19T10:34:39Z,3,4,0,4,0,CA,US,2520,1,1,0
C006282,Autonomous Inspection Rover,A tech innovation project focused on autonomous inspection rover aiming to improve real-world performance.,U006130,user17827@hotmail.com,hotmail.com,39266,12874,2023-10-25T10:34:39Z,1,29,2,0,0,DE,DE,2949,1,1,0
C006283,Edge AI for Wildlife Monitoring,A tech innovation project focused on edge ai for wildlife monitoring aiming to improve real-world performance.,U005567,user1934@hotmail.com,hotmail.com,37066,4282,2024-07-31T10:34:39Z,0,20,0,1,0,SG,AU,837,1,1,0
C006284,Autonomous Inspection Rover,A tech innovation project focused on autonomous inspection rover aiming to improve real-world performance.,U006627,user2223@hotmail.com,hotmail.com,40887,1683,2024-06-16T10:34:39Z,4,5,0,3,0,CA,AU,2466,1,2,0
C006285,Portable Edge AI Inference Module,A tech innovation project focused on portable edge ai inference module aiming to improve real-world performance. wire transfer,U005039,user9864@protonmail.com,protonmail.com,27042,13222,2025-10-04T10:34:39Z,0,19,0,2,0,US,UK,1433,2,1,1
C006286,Sustainable Water Purification Device,A tech innovation project focused on sustainable water purification device aiming to improve real-world performance.,U003207,user9625@gmail.com,gmail.com,12816,5143,2024-08-24T10:34:39Z,0,3,0,0,0,CA,AU,156,2,1,0
C006287,Smart Home Energy Optimizer,A tech innovation project focused on smart home energy optimizer aiming to improve real-world performance.,U007594,user14514@yahoo.com,yahoo.com,50028,20745,2024-03-27T10:34:39Z,4,43,4,3,0,JP,DE,445,3,2,0
C006288,Mixed Reality Collaboration Tool,A tech innovation project focused on mixed reality collaboration tool aiming to improve real-world performance.,U004003,user1335@protonmail.com,protonmail.com,10732,3961,2024-05-04T10:34:39Z,3,14,0,1,0,IN,DE,981,4,1,0
C006289,Privacy-preserving ML Toolkit,A tech innovation project focused on privacy-preserving ml toolkit aiming to improve real-world performance.,U003717,user16160@gmail.com,gmail.com,34256,1445,2025-11-30T10:34:39Z,2,54,2,1,0,ZA,US,1107,1,1,0
C006290,Affordable Prosthetic Robotics,A tech innovation project focused on affordable prosthetic robotics aiming to improve real-world performance.,U007333,user15991@outlook.com,outlook.com,29200,13704,2025-05-04T10:34:39Z,2,19,1,2,1,IN,DE,408,4,2,0
C006291,Robotics Arm for Precision Tasks,A tech innovation project focused on robotics arm for precision tasks aiming to improve real-world performance.,U007090,user304@hotmail.com,hotmail.com,19941,11370,2025-01-20T10:34:39Z,3,25,1,0,0,DE,UK,1505,2,1,0
C006292,Edge AI for Wildlife Monitoring,A tech innovation project focused on edge ai for wildlife monitoring aiming to improve real-world performance. urgent funding required.,U001806,user18183@gmail.com,gmail.com,65397,382,2024-07-09T10:34:39Z,0,29,1,4,0,JP,JP,3,3,3,1
C006293,Mixed Reality Collaboration Tool,A tech innovation project focused on mixed reality collaboration tool aiming to improve real-world performance.,U000119,user5226@protonmail.com,protonmail.com,45796,0,2025-01-30T10:34:39Z,2,21,0,2,0,CA,IN,326,2,0,0
C006294,Edge AI for Wildlife Monitoring,A tech innovation project focused on edge ai for wildlife monitoring aiming to improve real-world performance.,U006079,user12780@outlook.com,outlook.com,30577,942,2024-02-04T10:34:39Z,3,2,0,1,0,AU,IN,2608,4,1,0
C006295,AI-Driven EdTech Learning Assistant,A tech innovation project focused on ai-driven edtech learning assistant aiming to improve real-world performance.,U002862,user9369@protonmail.com,protonmail.com,13888,4479,2023-11-25T10:34:39Z,7,7,0,5,1,UK,DE,1266,2,2,0
C006296,IoT Smart Farming Automation Kit,A tech innovation project focused on iot smart farming automation kit aiming to improve real-world performance.,U006299,user8857@outlook.com,outlook.com,9110,3228,2024-08-16T10:34:39Z,3,44,0,0,0,SG,JP,2970,2,2,0
C006297,AI-Powered Drone Navigation System,A tech innovation project focused on ai-powered drone navigation system aiming to improve real-world performance.,U004832,user10563@yahoo.com,yahoo.com,2000,528,2024-08-18T10:34:39Z,4,1,0,4,1,DE,DE,2733,2,1,0
C006298,Autonomous Inspection Rover,A tech innovation project focused on autonomous inspection rover aiming to improve real-world performance.,U005959,user5973@gmail.com,gmail.com,19733,5462,2024-04-13T10:34:39Z,3,3,0,4,1,ZA,IN,2314,2,2,0
C006299,Blockchain Supply-Chain Tracker,A tech innovation project focused on blockchain supply-chain tracker aiming to improve real-world performance.,U003708,user6540@protonmail.com,protonmail.com,35689,12094,2024-08-05T10:34:39Z,2,17,0,0,1,AU,JP,2872,1,2,0
C006300,Energy Harvesting IoT Sensor,A tech innovation project focused on energy harvesting iot sensor aiming to improve real-world performance.,U000903,user11116@outlook.com,outlook.com,20351,5782,2024-05-15T10:34:39Z,4,1,0,0,1,AU,IN,259,0,2,0
C006301,Open-Source Robotics Platform,A tech innovation project focused on open-source robotics platform aiming to improve real-world performance.,U000239,user10291@outlook.com,outlook.com,14321,4747,2025-07-07T10:34:39Z,5,5,0,5,0,ZA,AU,1220,1,1,0
C006302,Low-Power Microcontroller Board v2,A tech innovation project focused on low-power microcontroller board v2 aiming to improve real-world performance.,U000586,user15514@yahoo.com,yahoo.com,12169,0,2023-12-21T10:34:39Z,2,19,1,3,0,JP,IN,819,7,1,0
C006303,IoT Smart Farming Automation Kit,A tech innovation project focused on iot smart farming automation kit aiming to improve real-world performance.,U000190,user9925@hotmail.com,hotmail.com,13385,4855,2025-01-09T10:34:39Z,2,32,4,4,0,DE,IN,1874,0,1,0
C006304,Mixed Reality Collaboration Tool,A tech innovation project focused on mixed reality collaboration tool aiming to improve real-world performance.,U003976,user11502@protonmail.com,protonmail.com,2000,1010,2025-09-16T10:34:39Z,1,3,0,4,1,SG,US,451,4,1,0
C006305,AI-Powered Drone Navigation System,A tech innovation project focused on ai-powered drone navigation system aiming to improve real-world performance. wire transfer,U001939,user25128@10minutemail.com,10minutemail.com,51571,12091,2025-06-11T10:34:39Z,0,11,2,0,0,JP,SG,2679,4,1,1
C006306,AI-Powered Drone Navigation System,A tech innovation project focused on ai-powered drone navigation system aiming to improve real-world performance.,U006829,user315@protonmail.com,protonmail.com,38078,4583,2024-02-23T10:34:39Z,0,5,1,0,1,CA,UK,1183,2,3,0
C006307,Edge AI for Wildlife Monitoring,A tech innovation project focused on edge ai for wildlife monitoring aiming to improve real-world performance. act now,U002426,user4516@protonmail.com,protonmail.com,45819,11093,2025-01-22T10:34:39Z,2,5,0,3,0,CA,SG,198,2,2,0
C006308,IoT Smart Farming Automation Kit,A tech innovation project focused on iot smart farming automation kit aiming to improve real-world performance.,U005917,user14507@hotmail.com,hotmail.com,21500,8664,2025-11-19T10:34:39Z,0,33,0,4,0,SG,UK,2162,3,1,0
C006309,Energy Harvesting IoT Sensor,A tech innovation project focused on energy harvesting iot sensor aiming to improve real-world performance.,U001311,user3245@outlook.com,outlook.com,33487,15711,2024-03-31T10:34:39Z,4,1,0,2,0,US,UK,1219,2,1,0
C006310,Wearable Health Analytics Patch,A tech innovation project focused on wearable health analytics patch aiming to improve real-world performance.,U007590,user7015@hotmail.com,hotmail.com,25326,0,2025-11-14T10:34:39Z,5,1,0,2,0,SG,ZA,2310,2,2,0
C006311,Urban Vertical Farming Automation,A tech innovation project focused on urban vertical farming automation aiming to improve real-world performance.,U007898,user5636@hotmail.com,hotmail.com,28139,6884,2024-06-26T10:34:39Z,1,2,0,3,1,ZA,ZA,1734,2,1,0
C006312,Robotics Arm for Precision Tasks,A tech innovation project focused on robotics arm for precision tasks aiming to improve real-world performance. urgent funding,U001746,user13176@outlook.com,outlook.com,2000,582,2024-05-07T10:34:39Z,0,39,18,3,0,AU,US,1033,4,2,1
C006313,Urban Vertical Farming Automation,A tech innovation project focused on urban vertical farming automation aiming to improve real-world performance.,U003819,user2496@outlook.com,outlook.com,17880,10730,2024-12-20T10:34:39Z,1,17,1,2,0,JP,AU,1137,0,3,0
C006314,Privacy-preserving ML Toolkit,A tech innovation project focused on privacy-preserving ml toolkit aiming to improve real-world performance.,U003502,user18354@protonmail.com,protonmail.com,2000,455,2025-01-27T10:34:39Z,1,13,2,2,1,US,IN,2975,4,2,0
C006315,Edge AI for Wildlife Monitoring,A tech innovation project focused on edge ai for wildlife monitoring aiming to improve real-world performance.,U007879,user10065@gmail.com,gmail.com,22359,4657,2024-02-14T10:34:39Z,3,80,3,2,0,ZA,JP,499,2,1,0
C006316,Sustainable Water Purification Device,A tech innovation project focused on sustainable water purification device aiming to improve real-world performance.,U002432,user6461@gmail.com,gmail.com,31447,7763,2025-11-03T10:34:39Z,4,24,1,5,0,ZA,UK,2288,1,1,0
C006317,AI-Powered Drone Navigation System,A tech innovation project focused on ai-powered drone navigation system aiming to improve real-world performance. claim your reward,U001680,user18270@tempmail.com,tempmail.com,10698,0,2025-01-31T10:34:39Z,1,6,0,4,0,UK,JP,376,6,3,0
C006318,IoT Smart Farming Automation Kit,A tech innovation project focused on iot smart farming automation kit aiming to improve real-world performance.,U001285,user7228@yahoo.com,yahoo.com,12959,6816,2023-10-03T10:34:39Z,3,35,2,5,0,UK,UK,2254,2,3,0
C006319,Sustainable Water Purification Device,A tech innovation project focused on sustainable water purification device aiming to improve real-world performance.,U001890,user4674@hotmail.com,hotmail.com,48478,18732,2025-05-22T10:34:39Z,4,17,0,3,0,SG,UK,2477,2,3,0
